Index	ClassId	PredictClass	Prob	2ndClass	2ndProb	3rdClass	3rdProb	Correction
08153.jpg	26	26	0.999907	22	0.000036	24	0.0000344	1
08154.jpg	12	12	0.999943	7	0.0000334	32	0.00000496	1
08155.jpg	8	8	0.999996	4	0.00000233	7	0.00000123	1
08156.jpg	3	3	0.978416	5	0.0208097	2	0.000769119	1
08157.jpg	11	11	0.992767	30	0.00628537	21	0.000823986	1
08158.jpg	7	7	0.999842	1	0.0000713	8	0.0000659	1
08159.jpg	38	38	1	34	7.77E-08	36	5.37E-13	1
08160.jpg	5	5	0.959686	3	0.0325986	2	0.00653095	1
08161.jpg	4	4	0.998005	1	0.0011819	2	0.000363845	1
08162.jpg	33	33	1	40	8.17E-10	39	7.74E-10	1
08163.jpg	1	1	0.95173	7	0.0356711	5	0.00962316	1
08164.jpg	29	29	0.992449	28	0.00364622	24	0.00167392	1
08165.jpg	4	4	0.999998	1	0.00000158	7	1.25E-08	1
08166.jpg	25	25	0.999992	19	0.00000316	14	0.00000132	1
08167.jpg	25	25	0.999999	29	0.000000528	22	0.000000167	1
08168.jpg	37	37	1	39	1.27E-08	35	8.47E-10	1
08169.jpg	12	12	0.99659	11	0.00120522	28	0.000971148	1
08170.jpg	10	10	0.889967	5	0.109042	7	0.000516886	1
08171.jpg	15	15	0.996869	5	0.00155705	8	0.000458841	1
08172.jpg	38	38	1	34	8.99E-13	36	2.81E-13	1
08173.jpg	11	11	0.999833	30	0.000057	21	0.0000441	1
08174.jpg	5	5	0.998365	2	0.001038	15	0.000316931	1
08175.jpg	18	18	0.999562	26	0.000437646	20	0.000000192	1
08176.jpg	2	2	0.956844	1	0.0314865	7	0.00709868	1
08177.jpg	13	13	0.999999	9	0.000000221	35	0.000000184	1
08178.jpg	35	35	0.999996	33	0.000000963	9	0.000000753	1
08179.jpg	26	26	0.999987	18	0.00000599	24	0.00000402	1
08180.jpg	13	13	1	35	0.000000374	9	1.83E-08	1
08181.jpg	38	38	1	34	3.66E-11	36	1.25E-13	1
08182.jpg	13	13	0.999999	35	0.000000305	3	0.000000149	1
08183.jpg	2	2	0.999819	1	0.000143454	5	0.0000299	1
08184.jpg	19	19	0.999725	23	0.0002747	31	4.77E-08	1
08185.jpg	12	12	1	7	0.000000121	41	9.25E-08	1
08186.jpg	38	38	0.999997	36	0.00000265	34	0.000000348	1
08187.jpg	26	28	0.52383	20	0.407579	31	0.0325128	0
08188.jpg	38	38	0.902213	20	0.0497461	9	0.00683381	1
08189.jpg	6	42	0.512258	32	0.278624	6	0.143257	0
08190.jpg	5	5	0.646721	8	0.159459	7	0.128552	1
08191.jpg	5	5	1	2	0.000000329	3	1.31E-08	1
08192.jpg	9	9	0.999893	10	0.000071	16	0.0000347	1
08193.jpg	34	34	0.999985	40	0.00000572	38	0.00000454	1
08194.jpg	29	29	0.99371	31	0.00158496	5	0.00124908	1
08195.jpg	13	13	0.999999	1	0.000000557	12	0.000000412	1
08196.jpg	3	3	0.996138	5	0.0036353	2	0.000227146	1
08197.jpg	10	10	1	5	1.75E-09	9	7.37E-10	1
08198.jpg	3	5	0.571651	3	0.358276	2	0.0691943	0
08199.jpg	40	40	0.997295	37	0.00223565	34	0.000180537	1
08200.jpg	4	1	0.899728	4	0.0976202	5	0.00224185	0
08201.jpg	5	5	0.999788	2	0.000188004	3	0.0000221	1
08202.jpg	13	13	0.892426	15	0.0573749	9	0.0367259	1
08203.jpg	29	29	0.999582	28	0.000194529	23	0.000125873	1
08204.jpg	12	12	0.999974	7	0.0000253	8	0.000000148	1
08205.jpg	42	42	0.970962	41	0.0264195	32	0.00194809	1
08206.jpg	1	1	0.99989	4	0.0000789	2	0.0000173	1
08207.jpg	7	7	0.995384	8	0.00361213	5	0.000619936	1
08208.jpg	6	38	0.559666	15	0.193134	8	0.184321	0
08209.jpg	3	5	0.50869	3	0.245291	7	0.0875498	0
08210.jpg	19	19	0.956294	31	0.035495	21	0.00348712	1
08211.jpg	1	1	0.617204	5	0.32838	2	0.0360973	1
08212.jpg	5	2	0.348173	5	0.309853	3	0.111178	0
08213.jpg	2	2	0.999918	5	0.0000789	1	0.00000257	1
08214.jpg	9	9	0.99999	10	0.00000997	16	0.000000456	1
08215.jpg	38	38	1	34	2.61E-11	36	1.25E-16	1
08216.jpg	12	12	0.999946	40	0.0000451	7	0.00000504	1
08217.jpg	33	33	1	40	5.89E-10	39	2.25E-10	1
08218.jpg	15	15	0.98173	9	0.0082839	4	0.00506106	1
08219.jpg	22	22	0.999056	25	0.000546361	28	0.000203268	1
08220.jpg	1	4	0.71235	1	0.264172	0	0.0234395	0
08221.jpg	1	1	0.505746	2	0.488969	5	0.00364445	1
08222.jpg	2	2	0.988668	5	0.00939158	1	0.000968672	1
08223.jpg	35	35	0.474385	10	0.29089	12	0.108373	1
08224.jpg	4	4	0.999532	1	0.000309919	8	0.0000852	1
08225.jpg	17	17	0.999961	1	0.0000166	14	0.0000161	1
08226.jpg	31	31	0.999982	23	0.000012	8	0.00000298	1
08227.jpg	18	18	0.998655	27	0.00121711	26	0.000098	1
08228.jpg	31	18	0.942757	26	0.0156637	31	0.0132641	0
08229.jpg	10	10	1	9	8.92E-08	16	1.49E-11	1
08230.jpg	10	10	1	9	0.00000025	7	5.89E-09	1
08231.jpg	38	38	0.999518	34	0.000380047	3	0.000074	1
08232.jpg	1	1	0.99999	4	0.00000503	0	0.00000246	1
08233.jpg	9	9	0.780127	10	0.215763	2	0.00120233	1
08234.jpg	35	35	1	34	7.86E-13	40	7.65E-14	1
08235.jpg	31	31	0.992714	21	0.00709083	23	0.0000781	1
08236.jpg	28	28	0.644659	27	0.242952	1	0.0398352	1
08237.jpg	16	16	0.999105	10	0.000446482	0	0.000262704	1
08238.jpg	17	17	1	14	3.31E-10	13	4.78E-12	1
08239.jpg	8	8	0.990216	7	0.00975511	4	0.0000168	1
08240.jpg	23	21	0.661567	23	0.111669	26	0.0868568	0
08241.jpg	5	5	0.932882	2	0.0488528	3	0.0182273	1
08242.jpg	2	2	0.99941	5	0.000398354	1	0.000189441	1
08243.jpg	7	5	0.298344	8	0.274146	2	0.133786	0
08244.jpg	13	13	1	35	3.25E-08	9	2.81E-08	1
08245.jpg	13	13	1	10	4.56E-08	35	3.65E-08	1
08246.jpg	7	7	0.960146	8	0.0363818	1	0.00214043	1
08247.jpg	13	13	1	35	7.3E-11	36	1.13E-12	1
08248.jpg	38	38	0.99967	22	0.000114702	26	0.0000455	1
08249.jpg	8	8	0.975206	1	0.0137118	5	0.00403547	1
08250.jpg	35	35	1	33	0.00000018	36	3.57E-08	1
08251.jpg	9	9	0.999993	10	0.00000667	16	0.000000325	1
08252.jpg	9	9	0.999307	10	0.000665859	41	0.0000101	1
08253.jpg	13	13	1	12	6.38E-10	36	7.66E-11	1
08254.jpg	41	10	0.51373	41	0.255789	23	0.07621	0
08255.jpg	35	35	1	36	0.000000113	33	5.68E-11	1
08256.jpg	2	2	0.998349	1	0.00149314	5	0.000157917	1
08257.jpg	12	12	0.997192	42	0.00145589	41	0.000930122	1
08258.jpg	33	33	0.999999	39	0.000001	35	1.14E-11	1
08259.jpg	18	11	0.459967	41	0.0784093	32	0.0729578	0
08260.jpg	4	4	0.995487	5	0.00413241	1	0.000325869	1
08261.jpg	1	1	0.999244	2	0.00054099	0	0.00017659	1
08262.jpg	12	12	0.999999	41	0.000000849	32	0.000000167	1
08263.jpg	1	1	0.998625	7	0.000699818	4	0.000319773	1
08264.jpg	5	5	0.981141	3	0.0166724	2	0.00218633	1
08265.jpg	11	30	0.550824	11	0.442214	21	0.00353581	0
08266.jpg	38	38	1	36	2.5E-09	0	9.46E-10	1
08267.jpg	7	4	0.397041	7	0.231366	8	0.196773	0
08268.jpg	18	18	0.999906	26	0.0000817	27	0.000011	1
08269.jpg	14	14	0.999992	1	0.00000355	15	0.00000149	1
08270.jpg	2	2	0.999982	1	0.0000176	5	0.000000538	1
08271.jpg	8	8	0.99976	7	0.000219794	4	0.0000193	1
08272.jpg	38	38	1	34	2.41E-08	36	6.63E-12	1
08273.jpg	7	8	0.492328	7	0.328604	4	0.142709	0
08274.jpg	9	9	0.985113	10	0.0133921	16	0.00098464	1
08275.jpg	11	11	1	24	0.000000162	18	0.00000005	1
08276.jpg	12	12	0.999994	7	0.00000583	1	0.000000188	1
08277.jpg	12	12	0.999777	40	0.000214139	41	0.00000168	1
08278.jpg	8	13	0.455932	8	0.276408	5	0.11359	0
08279.jpg	35	35	1	3	8.58E-08	2	1.37E-08	1
08280.jpg	4	4	0.998449	1	0.000805788	7	0.000690112	1
08281.jpg	3	5	0.380019	7	0.327741	3	0.144012	0
08282.jpg	28	28	0.80495	23	0.126624	20	0.0177317	1
08283.jpg	31	8	0.706126	31	0.293689	39	0.000088	0
08284.jpg	18	1	0.973218	40	0.0106913	6	0.00565126	0
08285.jpg	4	4	0.997626	1	0.00144474	8	0.000506778	1
08286.jpg	26	26	0.981423	28	0.0164035	18	0.0014647	1
08287.jpg	2	2	0.999271	5	0.000636924	1	0.0000795	1
08288.jpg	38	38	1	34	1.97E-09	36	1.38E-12	1
08289.jpg	2	2	0.99996	5	0.0000397	1	6.41E-08	1
08290.jpg	14	14	1	17	9.36E-10	4	2.81E-10	1
08291.jpg	13	13	1	25	0.000000107	10	9.21E-10	1
08292.jpg	18	31	0.583293	21	0.299299	33	0.116944	0
08293.jpg	4	4	0.769649	2	0.0910093	9	0.0253863	1
08294.jpg	13	13	1	35	7.41E-08	9	5.93E-08	1
08295.jpg	12	12	0.999988	40	0.00000844	37	0.00000188	1
08296.jpg	11	11	1	20	2.22E-09	28	2.02E-09	1
08297.jpg	11	11	0.952353	21	0.019371	30	0.0156787	1
08298.jpg	1	1	0.999999	5	0.000000598	2	0.000000243	1
08299.jpg	21	31	0.652585	21	0.347252	19	0.000113067	0
08300.jpg	18	18	0.992455	27	0.00575599	24	0.00144454	1
08301.jpg	25	25	1	30	0.000000169	19	2.61E-08	1
08302.jpg	38	38	1	34	1.41E-12	36	3E-15	1
08303.jpg	6	42	0.786404	6	0.117233	32	0.0723415	0
08304.jpg	34	34	1	38	1.47E-10	35	8.7E-11	1
08305.jpg	35	35	0.974881	4	0.014546	37	0.00789271	1
08306.jpg	12	12	1	40	2.38E-08	29	2.06E-10	1
08307.jpg	16	16	1	7	1.06E-09	10	1.3E-11	1
08308.jpg	12	12	0.999996	2	0.00000203	41	0.000000353	1
08309.jpg	18	18	0.776285	26	0.16585	11	0.0327466	1
08310.jpg	3	3	0.999469	5	0.000375384	2	0.000155447	1
08311.jpg	1	1	0.999532	4	0.000463285	5	0.00000359	1
08312.jpg	10	10	0.999897	9	0.0000591	5	0.0000418	1
08313.jpg	5	5	0.834098	7	0.0970151	4	0.043359	1
08314.jpg	12	12	0.999958	29	0.0000146	11	0.0000106	1
08315.jpg	1	1	0.999984	5	0.00000944	4	0.00000636	1
08316.jpg	1	1	0.80861	15	0.0739691	2	0.0400619	1
08317.jpg	11	11	1	19	2.54E-09	28	6E-10	1
08318.jpg	9	9	0.999967	10	0.0000327	16	3.09E-08	1
08319.jpg	2	2	0.999494	1	0.000498966	5	0.00000454	1
08320.jpg	34	34	0.999999	38	0.00000121	35	5.54E-08	1
08321.jpg	3	3	0.945443	5	0.0471948	2	0.0043194	1
08322.jpg	29	29	0.998707	24	0.000307888	28	0.000256312	1
08323.jpg	6	6	0.999976	32	0.0000144	1	0.00000512	1
08324.jpg	35	35	0.914873	34	0.0726978	40	0.00625848	1
08325.jpg	12	12	0.993559	7	0.00255861	5	0.000956455	1
08326.jpg	25	25	0.999997	30	0.00000132	11	0.000000939	1
08327.jpg	35	35	0.999909	36	0.0000391	38	0.0000345	1
08328.jpg	15	15	0.999324	8	0.000486491	9	0.000156748	1
08329.jpg	38	38	1	34	3.76E-09	20	9.72E-11	1
08330.jpg	4	4	0.999131	1	0.00086004	7	0.00000412	1
08331.jpg	12	12	1	32	3.27E-09	41	3.17E-10	1
08332.jpg	31	4	0.9956	1	0.00400328	8	0.000237254	0
08333.jpg	4	4	0.998481	1	0.00150159	7	0.0000144	1
08334.jpg	13	13	1	9	4.27E-08	35	3.63E-08	1
08335.jpg	38	38	1	34	7.46E-10	40	3.48E-10	1
08336.jpg	2	2	0.990657	9	0.00299533	4	0.00180711	1
08337.jpg	39	39	0.978794	37	0.0195345	38	0.000732407	1
08338.jpg	10	10	1	9	6.77E-11	7	2.17E-11	1
08339.jpg	11	11	0.869214	23	0.0879504	28	0.0146464	1
08340.jpg	31	31	0.997085	21	0.00136882	18	0.000745857	1
08341.jpg	6	6	0.659071	32	0.209866	42	0.0717892	1
08342.jpg	38	38	0.999999	34	0.00000104	36	5.56E-09	1
08343.jpg	25	25	0.98026	29	0.011252	31	0.00417379	1
08344.jpg	40	11	0.221625	1	0.218008	12	0.167377	0
08345.jpg	7	5	0.385822	4	0.268036	8	0.256607	0
08346.jpg	17	17	0.999999	14	0.00000075	4	1.35E-08	1
08347.jpg	35	35	0.995745	36	0.00272965	34	0.000516632	1
08348.jpg	30	20	0.443889	30	0.187853	22	0.0709196	0
08349.jpg	10	10	0.999994	9	0.00000567	16	7.57E-08	1
08350.jpg	9	9	0.999962	10	0.0000379	15	4.42E-08	1
08351.jpg	38	38	1	34	1.47E-09	20	2.67E-11	1
08352.jpg	21	21	0.9394	31	0.0266163	19	0.024826	1
08353.jpg	38	38	1	34	8.71E-13	36	1.97E-19	1
08354.jpg	2	2	0.993803	1	0.00618052	7	0.00000748	1
08355.jpg	31	4	0.678597	1	0.282178	18	0.01996	0
08356.jpg	9	9	0.999132	10	0.000782977	16	0.0000526	1
08357.jpg	33	33	0.999999	39	0.000000541	40	5.68E-08	1
08358.jpg	31	31	0.999995	23	0.00000376	21	0.00000129	1
08359.jpg	1	1	0.999997	2	0.00000173	5	0.00000124	1
08360.jpg	4	4	0.93308	8	0.0464202	5	0.0199749	1
08361.jpg	20	23	0.438763	20	0.237733	30	0.171656	0
08362.jpg	31	31	0.995751	29	0.00168089	19	0.000995451	1
08363.jpg	13	13	1	35	0.000000181	9	9.39E-09	1
08364.jpg	25	25	0.999977	11	0.0000205	30	0.00000113	1
08365.jpg	23	19	0.413058	23	0.238125	21	0.143761	0
08366.jpg	38	38	1	34	2.54E-12	36	3.22E-16	1
08367.jpg	1	1	0.99903	0	0.000639392	4	0.000329236	1
08368.jpg	28	28	0.759517	30	0.173572	11	0.0481954	1
08369.jpg	2	2	0.923514	4	0.0289952	8	0.0090042	1
08370.jpg	11	11	1	19	9.26E-09	30	6.46E-10	1
08371.jpg	1	1	0.990083	2	0.00868634	0	0.000473747	1
08372.jpg	33	33	0.999044	40	0.000650553	35	0.000150625	1
08373.jpg	18	18	0.999632	26	0.000356894	27	0.00000471	1
08374.jpg	9	9	0.998695	10	0.000806813	16	0.000256677	1
08375.jpg	20	20	0.958769	23	0.0411751	28	0.0000504	1
08376.jpg	18	31	0.874974	25	0.123917	21	0.000924171	0
08377.jpg	25	25	0.995325	24	0.0010838	19	0.00103652	1
08378.jpg	2	2	1	1	0.000000115	5	6.04E-08	1
08379.jpg	9	9	1	10	3.1E-09	16	1.14E-09	1
08380.jpg	10	10	0.995943	2	0.00263845	9	0.000857609	1
08381.jpg	8	8	0.999465	7	0.000535456	4	7.78E-09	1
08382.jpg	39	39	0.996879	37	0.00298659	33	0.0000671	1
08383.jpg	38	38	1	34	4.82E-09	13	3.33E-13	1
08384.jpg	9	9	0.980624	10	0.0193678	16	0.00000516	1
08385.jpg	4	4	0.999997	1	0.0000035	5	2.4E-10	1
08386.jpg	2	2	0.995924	1	0.00386057	3	0.000158618	1
08387.jpg	8	8	0.773912	1	0.080595	7	0.0722091	1
08388.jpg	25	25	0.999997	30	0.00000273	22	7.85E-08	1
08389.jpg	5	5	0.680235	1	0.121486	3	0.119242	1
08390.jpg	3	3	0.991	2	0.00729505	5	0.0017049	1
08391.jpg	13	13	1	34	4.42E-11	35	2.24E-11	1
08392.jpg	4	4	0.958155	40	0.0282875	1	0.0094507	1
08393.jpg	3	3	0.998632	5	0.00119832	2	0.000168578	1
08394.jpg	18	18	0.982806	26	0.0137446	28	0.0029282	1
08395.jpg	25	25	0.999536	29	0.000230994	20	0.000216626	1
08396.jpg	13	13	0.999987	15	0.00000586	9	0.00000322	1
08397.jpg	12	12	0.775079	11	0.147998	40	0.0281325	1
08398.jpg	19	19	0.999795	21	0.0000792	31	0.0000754	1
08399.jpg	13	13	0.999999	29	0.000000617	3	0.000000249	1
08400.jpg	25	25	1	19	1.82E-10	22	1.34E-10	1
08401.jpg	4	4	0.997661	1	0.00222359	8	0.0000897	1
08402.jpg	12	12	0.996933	7	0.00278196	3	0.000143255	1
08403.jpg	39	39	0.999997	33	0.00000264	37	2.07E-10	1
08404.jpg	5	5	0.979171	3	0.0193545	2	0.00137932	1
08405.jpg	5	5	0.991267	2	0.00780804	3	0.000919555	1
08406.jpg	5	5	0.473571	2	0.33342	4	0.103176	1
08407.jpg	3	3	0.988157	5	0.0095036	2	0.00232863	1
08408.jpg	5	5	0.9925	2	0.00743067	3	0.0000449	1
08409.jpg	8	8	0.995574	7	0.00323095	1	0.00106401	1
08410.jpg	23	23	0.992587	31	0.0054666	19	0.00169122	1
08411.jpg	4	4	0.760857	1	0.238947	7	0.000161764	1
08412.jpg	12	12	0.99879	41	0.000915117	11	0.000110994	1
08413.jpg	28	28	0.999997	24	0.000000698	23	0.000000613	1
08414.jpg	4	4	0.970717	5	0.0102496	1	0.0101889	1
08415.jpg	9	9	0.990734	10	0.00917725	16	0.0000421	1
08416.jpg	12	12	0.999648	40	0.00031294	11	0.000016	1
08417.jpg	13	13	0.999798	9	0.000122684	15	0.0000668	1
08418.jpg	13	13	1	35	2.12E-08	3	8.01E-10	1
08419.jpg	17	17	0.999977	14	0.0000215	4	0.00000146	1
08420.jpg	5	5	0.99999	2	0.00000964	3	0.000000638	1
08421.jpg	4	4	0.898232	7	0.0853936	8	0.0141318	1
08422.jpg	27	25	0.356452	27	0.265159	22	0.0952612	0
08423.jpg	39	39	0.999998	33	0.00000207	37	0.000000133	1
08424.jpg	37	2	0.891945	35	0.065205	37	0.0376963	0
08425.jpg	13	13	1	35	1.15E-08	3	2.24E-09	1
08426.jpg	3	3	0.663522	7	0.116437	1	0.0858861	1
08427.jpg	15	12	0.400873	35	0.256766	29	0.11822	0
08428.jpg	24	24	0.978705	27	0.0138858	30	0.0050217	1
08429.jpg	10	10	0.985051	5	0.0103903	9	0.00397029	1
08430.jpg	12	12	0.999963	40	0.0000367	32	8.79E-08	1
08431.jpg	6	6	0.548695	32	0.142973	41	0.103151	1
08432.jpg	38	38	0.998774	36	0.000637253	34	0.000578542	1
08433.jpg	17	17	0.999887	14	0.00010592	4	0.00000678	1
08434.jpg	12	12	0.999696	2	0.000133975	40	0.0000769	1
08435.jpg	31	31	0.999996	23	0.00000199	19	0.00000128	1
08436.jpg	1	1	0.861613	4	0.0896895	2	0.0446406	1
08437.jpg	11	11	0.999775	30	0.000124776	21	0.0000638	1
08438.jpg	15	15	0.999929	8	0.0000509	4	0.0000126	1
08439.jpg	15	15	0.995564	40	0.00156801	38	0.000734892	1
08440.jpg	4	4	0.999996	1	0.00000406	5	1.13E-09	1
08441.jpg	7	7	0.999026	8	0.000958523	1	0.0000126	1
08442.jpg	13	13	1	35	3.44E-10	10	2.36E-11	1
08443.jpg	13	13	1	17	3.48E-10	36	2.11E-10	1
08444.jpg	34	34	0.999981	38	0.0000193	32	2.43E-10	1
08445.jpg	7	2	0.883329	8	0.0538561	5	0.0370157	0
08446.jpg	11	11	0.712794	30	0.284006	21	0.000898372	1
08447.jpg	21	21	0.971405	31	0.0251927	19	0.00327542	1
08448.jpg	14	14	0.867693	15	0.132184	29	0.0000488	1
08449.jpg	24	23	0.270312	26	0.183413	29	0.121563	0
08450.jpg	38	38	1	34	4.92E-15	36	1.23E-16	1
08451.jpg	4	4	0.999996	1	0.00000376	7	2.07E-08	1
08452.jpg	20	20	0.995484	28	0.00391593	23	0.000469919	1
08453.jpg	4	4	0.496208	12	0.153449	13	0.112725	1
08454.jpg	9	9	0.999991	10	0.00000854	16	1.53E-09	1
08455.jpg	1	1	0.990081	2	0.00737407	0	0.00244425	1
08456.jpg	41	41	0.999986	9	0.0000103	10	0.00000211	1
08457.jpg	10	10	1	5	4.06E-10	9	2.76E-10	1
08458.jpg	34	34	0.999977	38	0.0000231	35	3.69E-09	1
08459.jpg	2	2	0.997577	5	0.00194777	3	0.000283878	1
08460.jpg	21	11	0.609113	19	0.243859	23	0.0906997	0
08461.jpg	1	1	0.968867	4	0.0155517	5	0.0128176	1
08462.jpg	20	20	0.99676	28	0.00283154	23	0.000179791	1
08463.jpg	2	2	0.998229	5	0.00107476	1	0.000668686	1
08464.jpg	4	4	0.999996	1	0.00000351	5	8.93E-08	1
08465.jpg	25	25	0.656494	20	0.191223	31	0.107519	1
08466.jpg	9	9	0.999642	10	0.000358095	20	0.00000023	1
08467.jpg	16	16	1	7	1.56E-09	10	3.76E-11	1
08468.jpg	3	3	0.938934	5	0.0593489	2	0.00163672	1
08469.jpg	26	26	0.98232	28	0.00852618	23	0.00272823	1
08470.jpg	1	1	0.999907	2	0.000064	4	0.0000175	1
08471.jpg	5	5	0.999825	3	0.000113176	2	0.0000561	1
08472.jpg	8	8	0.998324	2	0.00041406	4	0.000413251	1
08473.jpg	7	7	0.999996	8	0.00000387	1	7.34E-09	1
08474.jpg	9	9	1	10	0.000000335	16	9.74E-09	1
08475.jpg	14	38	0.75259	4	0.22144	15	0.0067493	0
08476.jpg	14	38	0.542236	15	0.251871	4	0.142357	0
08477.jpg	14	14	1	15	3.33E-11	17	1.49E-11	1
08478.jpg	7	7	0.839172	4	0.102685	5	0.0429476	1
08479.jpg	4	4	0.999517	1	0.000470446	5	0.00001	1
08480.jpg	23	19	0.6842	23	0.307801	10	0.00245391	0
08481.jpg	28	28	0.999977	27	0.00000966	11	0.00000427	1
08482.jpg	11	11	0.999014	27	0.000961029	21	0.0000173	1
08483.jpg	29	29	0.208849	23	0.164203	25	0.123459	1
08484.jpg	33	33	0.999986	39	0.000014	40	9.98E-08	1
08485.jpg	11	11	0.9998	21	0.0000674	18	0.0000498	1
08486.jpg	6	6	0.998762	32	0.000727741	42	0.000493792	1
08487.jpg	6	6	0.999865	32	0.000123153	42	0.00000509	1
08488.jpg	11	11	0.852585	40	0.0623573	29	0.0214976	1
08489.jpg	12	12	0.999788	29	0.000151026	0	0.0000134	1
08490.jpg	4	4	0.998522	1	0.00143648	7	0.0000405	1
08491.jpg	13	13	1	35	0.000000252	3	8.44E-10	1
08492.jpg	16	16	0.999151	9	0.000638647	7	0.000104071	1
08493.jpg	7	7	0.826377	5	0.163372	1	0.00985527	1
08494.jpg	2	2	0.992552	5	0.005155	1	0.00152942	1
08495.jpg	10	10	0.999902	5	0.000089	9	0.00000789	1
08496.jpg	13	13	0.999902	15	0.0000337	3	0.0000188	1
08497.jpg	10	10	0.999986	5	0.0000135	9	0.000000145	1
08498.jpg	4	4	0.999912	1	0.000088	5	0.000000165	1
08499.jpg	6	15	0.873455	38	0.0542718	5	0.0400814	0
08500.jpg	38	38	1	34	4.3E-12	36	3.31E-13	1
08501.jpg	10	10	0.999998	9	0.00000153	16	2.83E-08	1
08502.jpg	15	15	0.999996	4	0.00000373	1	0.000000177	1
08503.jpg	10	10	0.999998	9	0.00000176	5	0.000000289	1
08504.jpg	9	9	0.999993	10	0.00000588	16	0.000000531	1
08505.jpg	37	37	0.806592	0	0.0762961	40	0.041461	1
08506.jpg	18	18	0.999935	31	0.0000448	26	0.0000172	1
08507.jpg	38	38	1	34	2.51E-09	36	2.27E-12	1
08508.jpg	38	38	1	34	5.62E-10	36	5.85E-12	1
08509.jpg	13	13	1	35	6.06E-09	29	4.12E-10	1
08510.jpg	30	23	0.388327	28	0.134088	29	0.105929	0
08511.jpg	13	13	1	35	9.72E-08	33	3.59E-08	1
08512.jpg	17	17	1	14	1.06E-08	1	1.15E-12	1
08513.jpg	1	1	0.999974	4	0.0000133	2	0.00000828	1
08514.jpg	17	17	1	14	1.65E-10	1	7.59E-11	1
08515.jpg	7	7	0.805344	8	0.156699	4	0.0218879	1
08516.jpg	11	11	1	7	0.000000004	24	3.09E-09	1
08517.jpg	5	1	0.563762	2	0.370724	5	0.0651352	0
08518.jpg	7	7	0.900817	8	0.098968	1	0.000213102	1
08519.jpg	18	18	0.998008	26	0.00185901	27	0.00010384	1
08520.jpg	36	36	0.639066	38	0.283198	17	0.0190883	1
08521.jpg	18	18	0.999882	26	0.0000836	27	0.0000185	1
08522.jpg	9	9	0.999985	10	0.0000129	5	0.0000014	1
08523.jpg	2	2	0.99962	5	0.000306386	1	0.0000725	1
08524.jpg	7	7	0.912614	8	0.0845634	5	0.00136262	1
08525.jpg	39	39	0.999921	33	0.0000769	37	0.00000118	1
08526.jpg	7	7	0.999436	8	0.000333513	1	0.00017726	1
08527.jpg	25	25	0.998321	29	0.00150578	31	0.000119096	1
08528.jpg	5	5	0.699407	1	0.103142	4	0.0880519	1
08529.jpg	25	25	0.74055	20	0.0977587	29	0.0716508	1
08530.jpg	15	15	0.973614	5	0.0117338	7	0.00546476	1
08531.jpg	4	1	0.948159	4	0.0462999	6	0.0016312	0
08532.jpg	35	35	1	33	8.03E-13	34	9.45E-14	1
08533.jpg	10	10	0.989074	5	0.00644622	7	0.00304585	1
08534.jpg	1	5	0.529741	1	0.447216	6	0.0131742	0
08535.jpg	12	12	0.999998	40	0.000000681	35	0.00000031	1
08536.jpg	1	1	0.992083	0	0.00780287	5	0.0000834	1
08537.jpg	12	12	0.99992	40	0.0000736	32	0.00000175	1
08538.jpg	13	13	1	35	8.26E-09	3	1.35E-10	1
08539.jpg	5	5	0.970323	2	0.0282868	10	0.00111032	1
08540.jpg	8	5	0.867085	16	0.0711703	9	0.0294855	0
08541.jpg	18	18	0.985332	20	0.00899718	26	0.00243895	1
08542.jpg	10	10	0.992774	5	0.00528132	2	0.0011764	1
08543.jpg	35	35	1	36	6.84E-12	34	1.38E-13	1
08544.jpg	39	39	0.999743	33	0.000139752	37	0.000116396	1
08545.jpg	5	5	0.995739	2	0.00360377	3	0.000656947	1
08546.jpg	10	10	1	5	2.31E-08	9	9.38E-09	1
08547.jpg	13	13	0.999999	35	0.000000301	9	0.000000189	1
08548.jpg	14	14	0.999998	15	0.00000143	1	0.000000184	1
08549.jpg	30	20	0.29893	28	0.280666	38	0.173529	0
08550.jpg	2	2	0.999874	5	0.000110327	1	0.000016	1
08551.jpg	12	12	1	7	3.65E-11	40	3E-11	1
08552.jpg	3	5	0.996818	2	0.00185729	3	0.00128005	0
08553.jpg	38	38	1	34	8.4E-12	36	1.72E-13	1
08554.jpg	1	1	0.997373	2	0.00250833	5	0.0000534	1
08555.jpg	38	38	1	34	4.22E-08	8	3.72E-10	1
08556.jpg	35	35	0.999996	36	0.00000308	37	0.000000327	1
08557.jpg	1	1	0.999181	2	0.000463791	5	0.000287356	1
08558.jpg	12	12	0.999999	40	0.000000299	7	0.000000182	1
08559.jpg	2	2	1	5	0.000000216	1	7.97E-08	1
08560.jpg	23	23	0.999788	30	0.00019027	20	0.000017	1
08561.jpg	23	23	0.996975	30	0.00249254	31	0.00044928	1
08562.jpg	2	2	0.999969	5	0.0000193	1	0.0000117	1
08563.jpg	28	24	0.4875	28	0.349093	11	0.0462774	0
08564.jpg	8	8	0.999998	7	0.00000166	4	0.000000123	1
08565.jpg	4	4	0.999945	1	0.0000406	7	0.0000121	1
08566.jpg	35	35	1	36	4.72E-10	33	1.09E-11	1
08567.jpg	8	8	0.999997	7	0.00000262	4	0.000000125	1
08568.jpg	1	1	0.999985	4	0.00000924	2	0.00000443	1
